date_mesure,geocode_commune,libelle_commune,mode_transport,valeur
2022-01-01T00:00:00.000,16271,Puymoyen,Pas de transport,39.9558823529412
2022-01-01T00:00:00.000,36008,Arpheuilles,Pas de transport,10.34782608695652
2022-01-01T00:00:00.000,44206,Touvois,Deux-roues motorisé,15.08943089430894
2022-01-01T00:00:00.000,64332,Lème,Voiture,68.1081081081081
2022-01-01T00:00:00.000,22241,Plumieux,Vélo,4.89458626834016
2022-01-01T00:00:00.000,34170,Montouliers,Pas de transport,5.115231976616
2022-01-01T00:00:00.000,71316,Montmelard,Marche,10.49108774280359
2022-01-01T00:00:00.000,72244,Précigné,Deux-roues motorisé,16.382960370608842
2022-01-01T00:00:00.000,35088,Corps-Nuds,Deux-roues motorisé,19.77255457166317
2022-01-01T00:00:00.000,34116,Grabels,Transports en commun,304.9657303370786
2022-01-01T00:00:00.000,80455,Lachapelle,Voiture,27.8125
2022-01-01T00:00:00.000,33201,Haux,Voiture,332.7698256800021
2022-01-01T00:00:00.000,06048,Contes,Vélo,14.21212288710683
2022-01-01T00:00:00.000,26174,Margès,Pas de transport,24.75941659888239
2022-01-01T00:00:00.000,01204,Le Poizat-Lalleyriat,Transports en commun,9.971242353440989
2022-01-01T00:00:00.000,14287,Frénouville,Marche,4.93299598334139
2022-01-01T00:00:00.000,42159,Noirétable,Voiture,426.2483221476507
2022-01-01T00:00:00.000,21456,Nogent-lès-Montbard,Voiture,36.93103448275863
2022-01-01T00:00:00.000,89246,Massangis,Marche,9.96666666666666
2022-01-01T00:00:00.000,55253,Les Islettes,Marche,24.19846714141541
2022-01-01T00:00:00.000,59356,Lompret,Transports en commun,88.17929803705131
2022-01-01T00:00:00.000,45098,Cléry-Saint-André,Voiture,1500.4912969380987
2022-01-01T00:00:00.000,02621,Presles-et-Thierny,Voiture,156.9620253164558
2022-01-01T00:00:00.000,09299,Soueix-Rogalle,Vélo,4.214791656368
2022-01-01T00:00:00.000,63309,Saillant,Voiture,91.83228342856732
2022-01-01T00:00:00.000,61039,La Bellière,Voiture,42.335512571916446
2022-01-01T00:00:00.000,08323,La Neuville-lès-Wasigny,Transports en commun,5.58620689655172
2022-01-01T00:00:00.000,65189,Gayan,Vélo,10.03846153846154
2022-01-01T00:00:00.000,51376,Montgenost,Voiture,29.8125
2022-01-01T00:00:00.000,69193,Saint-Cyr-sur-le-Rhône,Voiture,481.5520331843904
2022-01-01T00:00:00.000,17052,Boisredon,Deux-roues motorisé,15.06338028169014
2022-01-01T00:00:00.000,07008,Alissas,Deux-roues motorisé,10.23096495914832
2022-01-01T00:00:00.000,43238,Séneujols,Voiture,129.96290518560656
2022-01-01T00:00:00.000,95607,Taverny,Pas de transport,312.5374761378121
2022-01-01T00:00:00.000,77433,Beautheil-Saints,Transports en commun,93.6892939364623
2022-01-01T00:00:00.000,85160,Nesmy,Voiture,1223.4053648037827
2022-01-01T00:00:00.000,80171,Caours,Pas de transport,22.01158049789612
2022-01-01T00:00:00.000,70451,Ronchamp,Vélo,4.99440298507463
2022-01-01T00:00:00.000,53164,Neuilly-le-Vendin,Marche,20.04150896791192
2022-01-01T00:00:00.000,83068,Grimaud,Vélo,40.38803781407073
2022-01-01T00:00:00.000,14103,Le Breuil-en-Bessin,Transports en commun,13.886893969213048
2022-01-01T00:00:00.000,71321,Morey,Deux-roues motorisé,5.02631578947368
2022-01-01T00:00:00.000,17216,Lussant,Vélo,6.7804549337964
2022-01-01T00:00:00.000,42183,La Ricamarie,Pas de transport,100.10641839706665
2022-01-01T00:00:00.000,61029,Bazoches-sur-Hoëne,Marche,10.12200162628904
2022-01-01T00:00:00.000,59442,Obrechies,Voiture,134.05268356788943
2022-01-01T00:00:00.000,85130,Maché,Marche,14.54629271582308
2022-01-01T00:00:00.000,14710,Tréprel,Pas de transport,5.19047619047619
2022-01-01T00:00:00.000,41130,Maves,Voiture,279.92340280554777
2022-01-01T00:00:00.000,39461,Rix,Voiture,29.944444444444457
2022-01-01T00:00:00.000,05039,Aubessagne,Pas de transport,10.10884353741496
2022-01-01T00:00:00.000,09069,Buzan,Voiture,5.71428571428571
2022-01-01T00:00:00.000,81215,Puybegon,Transports en commun,14.73848746363868
2022-01-01T00:00:00.000,60390,Maulers,Voiture,133.40070413764332
2022-01-01T00:00:00.000,27213,Vexin-sur-Epte,Vélo,15.21187618288912
2022-01-01T00:00:00.000,56166,Plouay,Voiture,2252.1302816901402
2022-01-01T00:00:00.000,50452,Saint-Brice-de-Landelles,Transports en commun,5.63675383634251
2022-01-01T00:00:00.000,72128,Val-d'Étangson,Deux-roues motorisé,4.73502343393955
2022-01-01T00:00:00.000,32242,Masseube,Transports en commun,15.20172859584002
2022-01-01T00:00:00.000,23164,Rougnat,Transports en commun,10.4094778145924
2022-01-01T00:00:00.000,16330,Saint-Laurent-de-Cognac,Vélo,5.0811062253095
2022-01-01T00:00:00.000,65435,Soulom,Pas de transport,15.45779218792633
2022-01-01T00:00:00.000,08107,Château-Porcien,Transports en commun,25.992749092831108
2022-01-01T00:00:00.000,55492,Sommedieue,Voiture,373.53012096551026
2022-01-01T00:00:00.000,11185,Lagrasse,Deux-roues motorisé,4.88100524601244
2022-01-01T00:00:00.000,88146,Domjulien,Marche,9.83333333333334
2022-01-01T00:00:00.000,08409,Sedan,Marche,631.5992148966136
2022-01-01T00:00:00.000,22204,Ploëzal,Voiture,353.1686907932312
2022-01-01T00:00:00.000,07315,La Souche,Voiture,136.421052631579
2022-01-01T00:00:00.000,78442,Neauphle-le-Château,Vélo,20.17533508665414
2022-01-01T00:00:00.000,27071,Le Bois-Hellain,Pas de transport,5.25
2022-01-01T00:00:00.000,34268,Saint-Jean-de-la-Blaquière,Marche,9.8581560283688
2022-01-01T00:00:00.000,54426,Pierre-la-Treiche,Marche,5.21496538806312
2022-01-01T00:00:00.000,15178,Saint-Cirgues-de-Jordanne,Pas de transport,6.04347826086957
2022-01-01T00:00:00.000,35302,Saint-Onen-la-Chapelle,Marche,9.96146384046864
2022-01-01T00:00:00.000,68009,Artzenheim,Voiture,317.5238971108848
2022-01-01T00:00:00.000,64288,Labastide-Cézéracq,Deux-roues motorisé,5.21178204617581
2022-01-01T00:00:00.000,2A284,Sollacaro,Pas de transport,6.555363191187276
2022-01-01T00:00:00.000,39349,Montain,Marche,5.34130924438007
2022-01-01T00:00:00.000,83064,Garéoult,Pas de transport,97.42325425971558
2022-01-01T00:00:00.000,24550,Thenon,Deux-roues motorisé,10.328926931920261
2022-01-01T00:00:00.000,39569,Villers-Farlay,Voiture,320.6240155732242
2022-01-01T00:00:00.000,71063,Broye,Deux-roues motorisé,15.164766678816889
2022-01-01T00:00:00.000,59015,Arleux,Deux-roues motorisé,24.84495874494879
2022-01-01T00:00:00.000,55166,Dugny-sur-Meuse,Voiture,503.19623764757046
2022-01-01T00:00:00.000,49055,Cantenay-Épinard,Vélo,64.29542607221899
2022-01-01T00:00:00.000,24269,Mialet,Marche,30.346218598352742
2022-01-01T00:00:00.000,85035,Bretignolles-sur-Mer,Pas de transport,65.21875450305691
2022-01-01T00:00:00.000,18012,Argenvières,Pas de transport,4.8539920223737
2022-01-01T00:00:00.000,37221,Saint-Hippolyte,Marche,4.84113234586848
2022-01-01T00:00:00.000,90049,Foussemagne,Deux-roues motorisé,5.15290469710555
2022-01-01T00:00:00.000,59230,Ferrière-la-Grande,Voiture,1662.607577329284
2022-01-01T00:00:00.000,65326,Mun,Marche,13.588235294117638
2022-01-01T00:00:00.000,29064,Goulven,Transports en commun,4.97915256707125
2022-01-01T00:00:00.000,45240,Outarville,Voiture,513.8823529411768
2022-01-01T00:00:00.000,69244,Tassin-la-Demi-Lune,Deux-roues motorisé,194.3478794519892
2022-01-01T00:00:00.000,49030,Blou,Voiture,379.40420256068023
2022-01-01T00:00:00.000,09058,Bompas,Vélo,4.55216141864231
2022-01-01T00:00:00.000,37249,Sonzay,Voiture,617.9102280836547
2022-01-01T00:00:00.000,21376,Marandeuil,Voiture,46.190476190476204
2022-01-01T00:00:00.000,42010,Aveizieux,Transports en commun,4.86643860252519
2022-01-01T00:00:00.000,59088,Bois-Grenier,Vélo,15.16543563601085
2022-01-01T00:00:00.000,80661,Rainneville,Marche,4.95433789954338
2022-01-01T00:00:00.000,34084,Corneilhan,Vélo,5.09677419354839
2022-01-01T00:00:00.000,12277,Taussac,Pas de transport,35.91919191919191
2022-01-01T00:00:00.000,53018,Ballots,Pas de transport,62.677110702163745
2022-01-01T00:00:00.000,12142,Mayran,Marche,4.912
2022-01-01T00:00:00.000,89206,Joigny,Vélo,75.0747774480712
2022-01-01T00:00:00.000,69085,Fleurieu-sur-Saône,Voiture,548.4777843942725
2022-01-01T00:00:00.000,77155,Dampmart,Pas de transport,70.1402002861231
2022-01-01T00:00:00.000,01303,Poncin,Pas de transport,33.54423699428777
2022-01-01T00:00:00.000,68281,Roggenhouse,Marche,10.27762609293878
2022-01-01T00:00:00.000,86264,Sommières-du-Clain,Deux-roues motorisé,14.451726988566811
2022-01-01T00:00:00.000,06111,Roure,Voiture,28.956521739130444
2022-01-01T00:00:00.000,47281,Saint-Urcisse,Marche,14.8454135269905
2022-01-01T00:00:00.000,01127,Courmangoux,Transports en commun,4.81036031428826
2022-01-01T00:00:00.000,19086,Goulles,Voiture,114.8730362233842
2022-01-01T00:00:00.000,31027,Auribail,Voiture,92.0833333333334
2022-01-01T00:00:00.000,80164,Camon,Voiture,1449.2615169318576
2022-01-01T00:00:00.000,24214,Javerlhac-et-la-Chapelle-Saint-Robert,Pas de transport,19.7027458102582
2022-01-01T00:00:00.000,47065,Clairac,Voiture,869.6335559200699
2022-01-01T00:00:00.000,31476,Saint-Élix-le-Château,Voiture,387.4761904761909
2022-01-01T00:00:00.000,65324,Moulédous,Transports en commun,5.3
2022-01-01T00:00:00.000,02341,Gercy,Pas de transport,4.74998985789883
2022-01-01T00:00:00.000,02409,Lappion,Pas de transport,14.28813559322034
2022-01-01T00:00:00.000,11286,Peyriac-Minervois,Deux-roues motorisé,5.4051551195146
2022-01-01T00:00:00.000,64295,Labeyrie,Pas de transport,14.45454545454546
2022-01-01T00:00:00.000,18225,Saint-Maur,Marche,14.052815700049699
2022-01-01T00:00:00.000,24460,Saint-Méard-de-Drône,Pas de transport,9.80132593281812
2022-01-01T00:00:00.000,66043,Casteil,Marche,5.72621045254811
2022-01-01T00:00:00.000,80605,Offoy,Marche,5.52777777777778
2022-01-01T00:00:00.000,59570,Socx,Marche,14.63128491620112
2022-01-01T00:00:00.000,74094,Cranves-Sales,Vélo,228.08801732974808
2022-01-01T00:00:00.000,07140,Lemps,Deux-roues motorisé,5.05063291139241
2022-01-01T00:00:00.000,21162,Chaux,Pas de transport,10.0739380770383
2022-01-01T00:00:00.000,97423,Les Trois-Bassins,Vélo,26.86349300928509
2022-01-01T00:00:00.000,17461,Vaux-sur-Mer,Transports en commun,20.40445928166608
2022-01-01T00:00:00.000,76517,Quincampoix,Marche,30.0
2022-01-01T00:00:00.000,80798,Villers-Bocage,Pas de transport,56.33094212308653
2022-01-01T00:00:00.000,31578,Vigoulet-Auzil,Pas de transport,11.300667485349031
2022-01-01T00:00:00.000,02083,Beuvardes,Marche,4.88645535629822
2022-01-01T00:00:00.000,43068,Chazelles,Marche,16.0
2022-01-01T00:00:00.000,89028,Baon,Voiture,28.93333333333331
2022-01-01T00:00:00.000,33063,Bordeaux,Vélo,24221.752109269888
2022-01-01T00:00:00.000,22140,La Malhoure,Transports en commun,4.86485168221936
2022-01-01T00:00:00.000,41185,Pruniers-en-Sologne,Pas de transport,28.81490464905766
2022-01-01T00:00:00.000,49160,Ingrandes-le-Fresne-sur-Loire,Voiture,1101.2760471099123
2022-01-01T00:00:00.000,37280,Vou,Voiture,99.09627377690326
2022-01-01T00:00:00.000,28397,Umpeau,Deux-roues motorisé,14.538092466344722
2022-01-01T00:00:00.000,59081,Bévillers,Transports en commun,5.01869158878505
2022-01-01T00:00:00.000,24257,Marsalès,Marche,5.32754339043388
2022-01-01T00:00:00.000,62027,Ambrines,Deux-roues motorisé,5.17073170731707
2022-01-01T00:00:00.000,07211,Saint-André-de-Cruzières,Marche,9.41794406363508
2022-01-01T00:00:00.000,21130,Chambeire,Marche,4.58940635398116
2022-01-01T00:00:00.000,30149,Lirac,Vélo,9.09288837258172
2022-01-01T00:00:00.000,28144,Les Étilleux,Voiture,66.24390243902438
2022-01-01T00:00:00.000,30040,Blandas,Voiture,35.46666666666664
2022-01-01T00:00:00.000,61416,Saint-Léonard-des-Parcs,Pas de transport,10.85714285714286
2022-01-01T00:00:00.000,25097,Brognard,Voiture,188.30055359288835
2022-01-01T00:00:00.000,83069,Hyères,Transports en commun,1078.7994242448522
2022-01-01T00:00:00.000,60357,Léglantiers,Voiture,219.0287443125699
2022-01-01T00:00:00.000,05029,Chabottes,Vélo,5.19910765625792
2022-01-01T00:00:00.000,07090,Flaviac,Pas de transport,10.34575497483867
2022-01-01T00:00:00.000,07107,Jaujac,Voiture,381.68323957613904
2022-01-01T00:00:00.000,64554,Viellenave-d'Arthez,Marche,4.72916666666667
2022-01-01T00:00:00.000,44202,Teillé,Voiture,705.6600934121782
2022-01-01T00:00:00.000,10020,Avant-lès-Marcilly,Transports en commun,31.63753346620472
2022-01-01T00:00:00.000,31293,Lespinasse,Marche,10.61304990077956
2022-01-01T00:00:00.000,93057,Les Pavillons-sous-Bois,Marche,625.0176377933393
2022-01-01T00:00:00.000,59118,Busigny,Pas de transport,49.976520066798415
2022-01-01T00:00:00.000,51312,Juvigny,Voiture,399.71801994901585
2022-01-01T00:00:00.000,03181,Montcombroux-les-Mines,Voiture,52.47540983606558
2022-01-01T00:00:00.000,81257,Saint-Juéry,Marche,68.61523103571368
2022-01-01T00:00:00.000,97418,Sainte-Marie,Transports en commun,846.0937823309647
2022-01-01T00:00:00.000,40043,Bias,Vélo,4.59407391015875
2022-01-01T00:00:00.000,42098,Fourneaux,Pas de transport,5.24422790389337
2022-01-01T00:00:00.000,80136,Bray-sur-Somme,Voiture,379.1666666666669
2022-01-01T00:00:00.000,33336,Préchac,Deux-roues motorisé,20.25742574257424
2022-01-01T00:00:00.000,60541,Roberval,Voiture,154.49259918690788
2022-01-01T00:00:00.000,34272,Saint-Just,Voiture,1379.2041512070853
2022-01-01T00:00:00.000,2B054,Campile,Pas de transport,4.89189189189189
2022-01-01T00:00:00.000,50594,Teurthéville-Hague,Deux-roues motorisé,14.90182927835222
2022-01-01T00:00:00.000,61367,Saint-Aubin-de-Courteraie,Voiture,32.50000000000002
2022-01-01T00:00:00.000,62217,Cauchy-à-la-Tour,Voiture,913.4032175562547
2022-01-01T00:00:00.000,38374,Saint-Chef,Voiture,1655.9464184360593
2022-01-01T00:00:00.000,30090,Concoules,Vélo,9.74997757671664
2022-01-01T00:00:00.000,17336,Saint-Georges-des-Coteaux,Deux-roues motorisé,15.01073345259393
2022-01-01T00:00:00.000,63188,Laps,Voiture,246.27891370616163
2022-01-01T00:00:00.000,59560,Seclin,Voiture,3897.130356485997
2022-01-01T00:00:00.000,86156,Messemé,Voiture,69.62222222222228
2022-01-01T00:00:00.000,61329,Le Pin-la-Garenne,Pas de transport,15.08181818181819
2022-01-01T00:00:00.000,67494,Trimbach,Marche,4.83584276811469
2022-01-01T00:00:00.000,06140,Le Tignet,Marche,24.06272656307054
2022-01-01T00:00:00.000,07082,Dornas,Deux-roues motorisé,4.94100224407676
2022-01-01T00:00:00.000,17156,Expiremont,Vélo,5.71428571428571
2022-01-01T00:00:00.000,40095,Estibeaux,Deux-roues motorisé,4.64163255597248
2022-01-01T00:00:00.000,11302,Puilaurens,Transports en commun,4.93713472118648
2022-01-01T00:00:00.000,35179,Miniac-Morvan,Deux-roues motorisé,31.200871329971637
2022-01-01T00:00:00.000,16220,Les Métairies,Voiture,322.4056727005728
2022-01-01T00:00:00.000,21458,Noiron-sous-Gevrey,Deux-roues motorisé,10.16
2022-01-01T00:00:00.000,87041,Châteauponsac,Voiture,534.1456937821313
2022-01-01T00:00:00.000,33154,Les Églisottes-et-Chalaures,Deux-roues motorisé,15.309069051357689
2022-01-01T00:00:00.000,65169,Estaing,Transports en commun,4.94736842105263
2022-01-01T00:00:00.000,77357,Pécy,Transports en commun,29.63557850522482
2022-01-01T00:00:00.000,59456,Pecquencourt,Deux-roues motorisé,40.97594727366838
2022-01-01T00:00:00.000,73258,Saint-Martin-de-la-Porte,Pas de transport,10.01509084569191
2022-01-01T00:00:00.000,18092,Farges-en-Septaine,Marche,38.34343931662581
2022-01-01T00:00:00.000,34020,Azillanet,Marche,4.60616689352056
2022-01-01T00:00:00.000,08491,Vrigne aux Bois,Transports en commun,14.922967189728961
2022-01-01T00:00:00.000,53016,Bais,Voiture,338.4893378831782
2022-01-01T00:00:00.000,01071,Cessy,Vélo,97.43438742836963
2022-01-01T00:00:00.000,23102,Ladapeyre,Deux-roues motorisé,5.03148067387175
2022-01-01T00:00:00.000,34078,Claret,Vélo,5.18746536150671
2022-01-01T00:00:00.000,47093,Fargues-sur-Ourbise,Voiture,126.90996242286182
2022-01-01T00:00:00.000,69083,Éveux,Marche,14.70960602115089
2022-01-01T00:00:00.000,38412,Saint-Laurent-du-Pont,Vélo,59.582661616308506
2022-01-01T00:00:00.000,81216,Puycalvel,Pas de transport,4.88636363636364
2022-01-01T00:00:00.000,05103,Le Poët,Marche,5.44511561078873
2022-01-01T00:00:00.000,47072,Courbiac,Voiture,29.4422701069616
2022-01-01T00:00:00.000,77013,Aulnoy,Transports en commun,4.94006893868027
2022-01-01T00:00:00.000,74261,Saxel,Transports en commun,20.04672222223123
2022-01-01T00:00:00.000,81082,Le Dourn,Pas de transport,15.81818181818181
2022-01-01T00:00:00.000,59212,Estaires,Vélo,85.36966234500106
2022-01-01T00:00:00.000,78643,Vernouillet,Voiture,2302.526025477173
2022-01-01T00:00:00.000,46076,Cornac,Voiture,139.50291436146804
2022-01-01T00:00:00.000,17254,Nachamps,Marche,5.1
2022-01-01T00:00:00.000,97124,Saint-Claude,Transports en commun,122.63009974081136
2022-01-01T00:00:00.000,22381,Trézény,Voiture,133.1250000000001
2022-01-01T00:00:00.000,46201,Montcuq-en-Quercy-Blanc,Voiture,442.2744590378613
2022-01-01T00:00:00.000,13032,Éguilles,Vélo,29.599068109459232
2022-01-01T00:00:00.000,43239,Siaugues-Sainte-Marie,Marche,39.69629354782762
2022-01-01T00:00:00.000,62751,Saint-Inglevert,Pas de transport,5.01756083690194
2022-01-01T00:00:00.000,34297,Sauteyrargues,Voiture,133.4586647722838
2022-01-01T00:00:00.000,43014,Autrac,Pas de transport,5.66666666666667
2022-01-01T00:00:00.000,63447,Vergheas,Voiture,25.3846153846154
2022-01-01T00:00:00.000,27038,Les Barils,Pas de transport,10.38461538461538
2022-01-01T00:00:00.000,21106,Bretenière,Pas de transport,28.54561293028852
2022-01-01T00:00:00.000,16312,Saint-Cybardeaux,Pas de transport,19.59147455195329
2022-01-01T00:00:00.000,50059,Blosville,Marche,4.72743179104286
2022-01-01T00:00:00.000,12002,Aguessac,Transports en commun,14.744680851063839
2022-01-01T00:00:00.000,51466,Romigny,Voiture,66.81818181818178
2022-01-01T00:00:00.000,49343,La Tessoualle,Deux-roues motorisé,20.32011748155642
2022-01-01T00:00:00.000,87119,Pierre-Buffière,Transports en commun,14.360692316146551
2022-01-01T00:00:00.000,83034,Carqueiranne,Voiture,2925.6632166662166
2022-01-01T00:00:00.000,72293,Saint-Jean-du-Bois,Transports en commun,10.30104862276108
2022-01-01T00:00:00.000,55154,Dieue-sur-Meuse,Marche,20.73814358248665
2022-01-01T00:00:00.000,65007,Andrest,Voiture,479.307926170007
2022-01-01T00:00:00.000,66064,Égat,Pas de transport,5.14496580507976
2022-01-01T00:00:00.000,57114,Brouviller,Transports en commun,9.95708891305059
2022-01-01T00:00:00.000,27069,Bois-Arnault,Voiture,276.67829553889476
2022-01-01T00:00:00.000,72013,Aubigné-Racan,Deux-roues motorisé,23.819033695948647
2022-01-01T00:00:00.000,03287,Treban,Vélo,10.13742569802618
2022-01-01T00:00:00.000,44094,Mauves-sur-Loire,Deux-roues motorisé,15.40649403527144
2022-01-01T00:00:00.000,40218,Parleboscq,Marche,5.10112359550562
2022-01-01T00:00:00.000,35325,La Selle-Guerchaise,Pas de transport,9.87096774193548
2022-01-01T00:00:00.000,38484,Serpaize,Marche,14.992753623188399
2022-01-01T00:00:00.000,33173,Francs,Pas de transport,21.70731707317075
2022-01-01T00:00:00.000,60595,Saint-Remy-en-l'Eau,Marche,14.84007771995086
2022-01-01T00:00:00.000,54162,Domgermain,Voiture,397.71981431076574
2022-01-01T00:00:00.000,78490,Plaisir,Transports en commun,4107.107539791046
2022-01-01T00:00:00.000,56156,Persquen,Pas de transport,19.24814398079252
2022-01-01T00:00:00.000,71425,Saint-Gilles,Deux-roues motorisé,4.56870206359191
2022-01-01T00:00:00.000,22072,Gurunhuel,Voiture,172.32812048533572
2022-01-01T00:00:00.000,97112,Grand-Bourg,Marche,130.53232758620678
2022-01-01T00:00:00.000,06120,Saint-Étienne-de-Tinée,Transports en commun,9.957805907173
2022-01-01T00:00:00.000,78108,Les Bréviaires,Deux-roues motorisé,25.210608763655948
2022-01-01T00:00:00.000,46111,Fourmagnac,Voiture,65.3714285714286
2022-01-01T00:00:00.000,45016,Autry-le-Châtel,Voiture,374.1279069767445
2022-01-01T00:00:00.000,21634,Thorey-sur-Ouche,Voiture,51.70000000000001
2022-01-01T00:00:00.000,10396,Vauchassis,Pas de transport,9.76470588235294
2022-01-01T00:00:00.000,07128,Lalouvesc,Transports en commun,5.08060544639888
2022-01-01T00:00:00.000,02535,Nampcelles-la-Cour,Voiture,38.0
2022-01-01T00:00:00.000,27676,Les Trois Lacs,Transports en commun,14.68419125834641
2022-01-01T00:00:00.000,81205,Péchaudier,Voiture,85.0
2022-01-01T00:00:00.000,02302,Faverolles,Transports en commun,9.19995456072188
2022-01-01T00:00:00.000,04018,Banon,Marche,48.75846994439642
2022-01-01T00:00:00.000,60505,Pontarmé,Pas de transport,10.82555506257977
2022-01-01T00:00:00.000,81037,Brassac,Transports en commun,10.276975997226309
2022-01-01T00:00:00.000,10164,Gélannes,Transports en commun,4.89298066726967
2022-01-01T00:00:00.000,54003,Aboncourt,Marche,10.0
2022-01-01T00:00:00.000,15228,Siran,Pas de transport,4.83120430368499
2022-01-01T00:00:00.000,42331,Villemontais,Vélo,5.16620893765641
2022-01-01T00:00:00.000,43092,Fay-sur-Lignon,Pas de transport,50.13362640513153
2022-01-01T00:00:00.000,47154,Lusignan-Petit,Marche,5.69872117777296
2022-01-01T00:00:00.000,68017,Ballersdorf,Vélo,4.99126191649028
2022-01-01T00:00:00.000,77038,Boissettes,Transports en commun,42.08886729049732
2022-01-01T00:00:00.000,30249,Saint-Dionisy,Pas de transport,6.42139445914766
2022-01-01T00:00:00.000,28358,Saint-Prest,Transports en commun,130.8740756650878
2022-01-01T00:00:00.000,59158,Coutiches,Voiture,1413.7003206723123
2022-01-01T00:00:00.000,23092,Glénic,Deux-roues motorisé,5.66799352686379
2022-01-01T00:00:00.000,67296,Mittelhausbergen,Voiture,755.2769843406738
2022-01-01T00:00:00.000,11015,Arques,Marche,14.303138746621439
2022-01-01T00:00:00.000,41017,Binas,Transports en commun,4.45910302731611
2022-01-01T00:00:00.000,65388,Saint-Lary-Soulan,Vélo,4.99850603079384
2022-01-01T00:00:00.000,35287,Saint-Lunaire,Transports en commun,32.541213287822416
2022-01-01T00:00:00.000,01443,Villars-les-Dombes,Marche,177.57015945703125
2022-01-01T00:00:00.000,64448,Poey-de-Lescar,Deux-roues motorisé,10.76542996912878
2022-01-01T00:00:00.000,10004,Allibaudières,Voiture,62.58246930957109
2022-01-01T00:00:00.000,15123,Méallet,Voiture,54.64516129032257
2022-01-01T00:00:00.000,70006,Aillevillers-et-Lyaumont,Marche,23.89198904948358
2022-01-01T00:00:00.000,25342,Longechaux,Pas de transport,12.999999999999991
2022-01-01T00:00:00.000,64334,Léren,Pas de transport,9.37777777777778
2022-01-01T00:00:00.000,27151,Charleval,Pas de transport,9.73924952813511
2022-01-01T00:00:00.000,34257,Saint-Geniès-de-Varensal,Transports en commun,9.51049175021916
2022-01-01T00:00:00.000,72292,Saint-Jean-des-Échelles,Voiture,85.24418820320382
2022-01-01T00:00:00.000,89042,Bierry-les-Belles-Fontaines,Voiture,36.23529411764704
2022-01-01T00:00:00.000,77417,Saint-Léger,Pas de transport,5.25136591507239
2022-01-01T00:00:00.000,72313,Saint-Pierre-des-Ormes,Pas de transport,10.34146341463414
2022-01-01T00:00:00.000,26144,Grane,Marche,38.97410260367518
2022-01-01T00:00:00.000,60007,Agnetz,Voiture,1200.1445774849385
2022-01-01T00:00:00.000,51391,Muizon,Vélo,5.00084237414419
2022-01-01T00:00:00.000,35092,Cuguen,Pas de transport,24.808023278587903
2022-01-01T00:00:00.000,89093,Chaumont,Marche,5.06645024798119
2022-01-01T00:00:00.000,32225,Malabat,Pas de transport,4.85
2022-01-01T00:00:00.000,63404,Saint-Yvoine,Voiture,223.94736842105274
2022-01-01T00:00:00.000,46173,Limogne-en-Quercy,Marche,45.343949044585955
2022-01-01T00:00:00.000,22166,Penvénan,Pas de transport,24.32539247783466
2022-01-01T00:00:00.000,61001,Alençon,Voiture,5597.927110835192
2022-01-01T00:00:00.000,2B261,Rogliano,Vélo,0.989108040594944
2022-01-01T00:00:00.000,28353,Saint-Maur-sur-le-Loir,Voiture,154.0231870086976
2022-01-01T00:00:00.000,89156,Esnon,Voiture,150.89275449338868
2022-01-01T00:00:00.000,14652,Saint-Pierre-du-Mont,Transports en commun,5.61538461538461
2022-01-01T00:00:00.000,83063,La Garde-Freinet,Vélo,5.05397066285111
2022-01-01T00:00:00.000,85221,Saint-Gervais,Marche,9.85106830793093
2022-01-01T00:00:00.000,62192,Cagnicourt,Voiture,125.03703703703707
2022-01-01T00:00:00.000,78015,Andrésy,Marche,135.76411112109272
2022-01-01T00:00:00.000,73137,Jacob-Bellecombette,Pas de transport,38.48883570382115
2022-01-01T00:00:00.000,14534,Reux,Voiture,154.32389171053762
2022-01-01T00:00:00.000,34334,Vieussan,Voiture,68.37182441721777
2022-01-01T00:00:00.000,40122,Haut-Mauco,Voiture,440.29743915832887
2022-01-01T00:00:00.000,62681,Quiestède,Transports en commun,15.2864913764137
2022-01-01T00:00:00.000,69255,Vaugneray,Transports en commun,187.02377516415154
2022-01-01T00:00:00.000,45224,Neuville-aux-Bois,Marche,124.20377235522055
2022-01-01T00:00:00.000,70055,Baudoncourt,Deux-roues motorisé,4.58745612062804
2022-01-01T00:00:00.000,26182,Mirabel-aux-Baronnies,Marche,45.80921037811143
2022-01-01T00:00:00.000,62555,Marles-les-Mines,Transports en commun,68.43477384956302
2022-01-01T00:00:00.000,59212,Estaires,Transports en commun,89.83383881127898
2022-01-01T00:00:00.000,57365,Kirschnaumen,Voiture,182.41234625092136
2022-01-01T00:00:00.000,31503,Saint-Martory,Voiture,276.29481932178055
2022-01-01T00:00:00.000,42328,Verrières-en-Forez,Marche,9.85629461365537
2022-01-01T00:00:00.000,14209,Crouay,Voiture,154.17791483862663
2022-01-01T00:00:00.000,86061,Charroux,Pas de transport,30.318840579710162
2022-01-01T00:00:00.000,65366,Poueyferré,Voiture,266.95
2022-01-01T00:00:00.000,30341,Vauvert,Vélo,54.62209796799031
2022-01-01T00:00:00.000,81070,Coufouleux,Vélo,25.68386044766008
2022-01-01T00:00:00.000,86133,Ligugé,Voiture,1257.5165302842338
2022-01-01T00:00:00.000,54406,Ogéviller,Transports en commun,5.24552527051148
2022-01-01T00:00:00.000,77369,Poincy,Voiture,232.21689380946208
2022-01-01T00:00:00.000,59430,Neuvilly,Transports en commun,9.98524178673814
